,sID,buy_date,buy_price,sell_date,sell_price,season,A1,A2,A3,A4,A5,A6,A7,A8,A9,industry,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,avg,EPS,profit
4276,2317,2018-10-01,79.9,2018-12-28,70.8,2018_Q4,0.0,4.03,10.22,3.83,2.57,2.74,-0.3,-29.49,0.04,其他電子業,1.5,1.15,-0.02,896621190,60.59,1.54,0,0.0,-1.96,13.4,0.0,5.68,2.94,1.3,1.98,1.04,12.7,13.71,12.47,20.94,27.75,-0.01,73.24915274927172,7.95,0.8861076345431789
4277,2317,2018-10-01,79.9,2018-12-28,70.8,2018_Q4,0.0,4.03,10.22,3.83,2.57,2.74,-0.3,-29.49,0.04,其他電子業,1.5,1.15,-0.02,896621190,60.59,1.54,0,0.0,-1.96,13.4,0.0,5.68,2.94,1.3,1.98,1.04,12.7,13.71,12.47,20.94,27.75,-0.01,73.24915274927172,7.95,0.8861076345431789
4278,2324,2018-10-01,19.05,2018-12-28,17.45,2018_Q4,0.0,2.32,8.18,2.51,0.96,0.99,-1.0,-164.79,-1.25,電腦及週邊設備業,1.32,1.03,-0.06,88537352,71.7,2.53,0,0.0,-5.32,35.91,0.0,8.59,4.29,1.85,6.15,1.66,32.79,4.15,9.02,0.58,542.19,0.1,17.580000041081355,2.02,0.9160104986876639
4279,2324,2018-10-01,19.05,2018-12-28,17.45,2018_Q4,0.0,2.32,8.18,2.51,0.96,0.99,-1.0,-164.79,-1.25,電腦及週邊設備業,1.32,1.03,-0.06,88537352,71.7,2.53,0,0.0,-5.32,35.91,0.0,8.59,4.29,1.85,6.15,1.66,32.79,4.15,9.02,0.58,542.19,0.1,17.580000041081355,2.02,0.9160104986876639
4280,2327,2018-10-01,470.0,2018-12-28,319.0,2018_Q4,0.0,30.07,62.09,35.17,47.84,130.37,10.86,113.21,56.04,電子零組件業,1.16,0.96,0.79,8276709,51.58,1.07,0,0.0,65.99,2.72,0.0,2.8,2.22,0.98,0.4,0.49,2.83,89.7,139.18,386.06,308.87,0.76,352.7153846153846,78.09,0.6787234042553192
4281,2327,2018-10-01,470.0,2018-12-28,319.0,2018_Q4,0.0,30.07,62.09,35.17,47.84,130.37,10.86,113.21,56.04,電子零組件業,1.16,0.96,0.79,8276709,51.58,1.07,0,0.0,65.99,2.72,0.0,2.8,2.22,0.98,0.4,0.49,2.83,89.7,139.18,386.06,308.87,0.76,352.7153846153846,78.09,0.6787234042553192
4282,2328,2018-10-01,22.05,2018-12-28,19.85,2018_Q4,0.0,5.25,9.68,6.18,4.46,4.88,1.62,116.85,6.24,電子零組件業,1.66,1.39,0.14,6817161,45.77,0.84,0,0.0,13.41,17.64,0.0,6.69,2.27,1.11,1.15,0.81,9.63,4.36,3.51,15.33,13.07,0.12,19.20923077509953,2.27,0.9002267573696145
4283,2328,2018-10-01,22.05,2018-12-28,19.85,2018_Q4,0.0,5.25,9.68,6.18,4.46,4.88,1.62,116.85,6.24,電子零組件業,1.66,1.39,0.14,6817161,45.77,0.84,0,0.0,13.41,17.64,0.0,6.69,2.27,1.11,1.15,0.81,9.63,4.36,3.51,15.33,13.07,0.12,19.20923077509953,2.27,0.9002267573696145
4284,2330,2018-10-01,263.0,2018-12-28,225.5,2018_Q4,0.0,18.35,22.87,17.21,37.19,71.91,7.03,149.61,60.04,半導體業,2.79,2.49,1.69,611137135,19.74,0.25,0,0.0,139.1,3.98,0.0,4.25,1.32,0.75,0.23,0.33,0.64,10.16,5.53,-0.5,14.86,0.05,229.7846153846154,13.54,0.8574144486692015
4285,2330,2018-10-01,263.0,2018-12-28,225.5,2018_Q4,0.0,18.35,22.87,17.21,37.19,71.91,7.03,149.61,60.04,半導體業,2.79,2.49,1.69,611137135,19.74,0.25,0,0.0,139.1,3.98,0.0,4.25,1.32,0.75,0.23,0.33,0.64,10.16,5.53,-0.5,14.86,0.05,229.7846153846154,13.54,0.8574144486692015
4286,2331,2018-10-01,15.5,2018-12-28,12.35,2018_Q4,0.0,-1.38,-2.9,0.1,-1.02,-1.11,-0.8,223.42,-1.83,電腦及週邊設備業,1.43,1.14,-0.06,5051057,52.46,1.1,0,0.0,-5.86,13.6,0.0,5.76,2.9,1.29,1.23,0.92,7.28,-5.01,6.17,11273.8,-83.66,0.07,12.983846165583685,0.04,0.7967741935483871
4287,2331,2018-10-01,15.5,2018-12-28,12.35,2018_Q4,0.0,-1.38,-2.9,0.1,-1.02,-1.11,-0.8,223.42,-1.83,電腦及週邊設備業,1.43,1.14,-0.06,5051057,52.46,1.1,0,0.0,-5.86,13.6,0.0,5.76,2.9,1.29,1.23,0.92,7.28,-5.01,6.17,11273.8,-83.66,0.07,12.983846165583685,0.04,0.7967741935483871
4288,2332,2018-10-01,11.65,2018-12-28,12.05,2018_Q4,0.0,1.41,2.59,0.84,1.28,1.81,1.41,393.09,4.68,通信網路業,1.61,1.2,0.13,4666345,45.38,0.83,0,0.0,12.25,5.15,0.0,2.9,2.28,1.07,0.89,0.74,11.35,2.22,0.35,-154.4,-107.48,0.02,10.74507695711576,0.16,1.0343347639484979
